v,a
35573,0.3121142172540529
35574,0.2720726322185368
35575,0.2727148727421237
35576,0.2766917443294599
35577,0.3935814884061877
35578,0.4108633799485061
35579,0.7466001451160353
35580,0.036503034490790794
35581,0.6103872807944549
35582,0.5582992082047088
35583,0.1687490405446104
35584,0.6810086180135737
35585,0.3171021559586602
35586,0.27227682390191554
35587,0.4914482703800437
35588,0.3948590789845761
35589,0.4914482703800437
35590,0.11834163068117895
35591,0.6985450047546004
35592,0.5657580918608475
35593,0.21657217843509768
35594,0.756082306048835
35595,0.23606788473149973
35596,0.15280128726960662
35597,0.1384169566847736
35598,0.3714408248010853
35599,0.17350060913918883
35600,0.42166214326844775
35601,0.12652239821484407
35602,0.4914482703800437
35603,0.5030802044594803
35604,0.5199614578880214
35605,0.8546122563805473
35606,0.4742115773600034
35607,0.19349990291795616
35608,0.390473435668016
35609,0.375995196648334
35610,0.23590608025265716
35611,0.2382044902884179
35612,0.07302619067931206
35613,0.27467980016731125
35614,0.7576884238404532
35615,0.10365980285944743
35616,0.6565855977487509
35617,0.3974385271223971
35618,0.23016561304368136
35619,0.6476150047064629
35620,0.27293206319920527
35621,0.5291072084324743
35622,0.2714309379676318
35623,0.5019790049320931
35624,0.4599938973679645
35625,0.6428760468029759
35626,0.8726096422861849
35627,0.6459354656153726
35628,0.5160233997070783
35629,0.43157104927333245
35630,0.3027745577131166
35631,0.6894505952157711
35632,0.25696386458579473
35633,0.3302554345427638
35634,0.3622115793739825
35635,0.21703087569226442
35636,0.15973777724273705
35637,0.5980670721462471
35638,0.17687875498588546
35639,0.3843843203904279
35640,0.5849332876010721
35641,0.26429313813525923
35642,0.3930607363396818
35643,0.3132590163803041
35644,0.5008564235662546
35645,0.5947759647168677
35646,0.4273096637194899
35647,0.4118595107189249
35648,0.13427935146553677
35649,0.4268016428033136
35650,0.34922152660155803
35651,0.5744837343496111
35652,0.7843568905234329
35653,0.16379811349063939
35654,0.7871405922124087
35655,0.3160548211277445
35656,0.6658850034633326
35657,0.16410150684942504
35658,0.40068675018049704
35659,0.38072246255614656
35660,0.14992073288448818
35661,0.1665357734843431
35662,0.3160924612457067
35663,0.233392297743297
35664,0.3551499035353242
35665,0.3979343354750837
35666,0.7039302194279883
35667,0.12412422644869378
35668,0.47311164164984226
35669,0.5974017396743763
35670,0.15494123721259206
35671,0.49415493821138934
35672,0.41205663221117766
35673,0.18131391014664022
35674,0.7257318382074138
35675,0.7383372620107547
35676,0.252887339761865
35677,0.26967073090114696
35678,0.6128167300195034
35679,0.34189116528451335
35680,0.6321496175813427
35681,0.4064685696544678
35682,0.5720988991133921
35683,0.22237196174433288
35684,0.024745255923680244
35685,0.4914482703800437
35686,0.1415642211623559
35687,0.17446079349945479
35688,0.05203871385367352
35689,0.4096864919563913
35690,0.45812614881464436
35691,0.2746246083443975
35692,0.14770060028377635
35693,0.5959409496013198
35694,0.36661103520283267
35695,0.47724803281800204
35696,0.25810022540600974
35697,0.4914482703800437
35698,0.7569567454529939
35699,0.7395202306372212
35700,0.3298795101090284
35701,0.7111237288342287
35702,0.4083382140067241
35703,0.6804327365077726
35704,0.1920746283837761
35705,0.22233557557881714
35706,0.08373082963399589
35707,0.3185066265435203
35708,0.24252675339901802
35709,0.48654392501232635
35710,0.10810959865975873
35711,0.21995480025224326
35712,0.09357667001749728
35713,0.36981357714296875
35714,0.27838694664354946
35715,0.21175787571524268
35716,0.7687797281272654
35717,0.5500217508102067
35718,0.2572760234846949
35719,0.05683523787638888
35720,0.2275631985664775
35721,0.8870503793552399
35722,0.7153359824335287
35723,0.23339066121858612
35724,0.1977087947935199
35725,0.2959800538492768
35726,0.5841657047462171
35727,0.4875842805989944
35728,0.6486197550820911
35729,0.38092412651156166
35730,0.667937420169577
35731,0.5926581770486752
35732,0.41879905299872544
35733,0.23117393724515242
35734,0.3731944691389817
35735,0.04980105005362224
35736,0.6557282532512646
35737,0.27086655134571724
35738,0.10160977845376022
35739,0.059791478688725426
35740,0.260716806924786
35741,0.44129458062601934
35742,0.4302187127342766
35743,0.4240388843265388
35744,0.5412492657386517
35745,0.26119937739299415
35746,0.7666271745214029
35747,0.6250829676185102
35748,0.6860663419413388
35749,0.48156293928510646
35750,0.6825906011981661
35751,0.1309039837869393
35752,0.4083382140067241
35753,0.6141048712048806
35754,0.24356372112255084
35755,0.32132189076577344
35756,0.43626546827313467
35757,0.32847984485784126
35758,0.4914482703800437
35759,0.4389816201713483
35760,0.46105499478708095
35761,0.5186005591968472
35762,0.2454507521489017
35763,0.41144853055344754
35764,0.18173320637365614
35765,0.30596233664278394
35766,0.27425890947185433
35767,0.5469663050306336
35768,0.6812058882080316
35769,0.45133174908441787
35770,0.8245045165665724
35771,0.09968191635179847
35772,0.14798027899492516
35773,0.2449298351179609
35774,0.23606788473149973
35775,0.1977087947935199
35776,0.4122479444812514
35777,0.29006821310498115
35778,0.37139457747739574
35779,0.6813173331111178
35780,0.41991882405304376
35781,0.43749566222839215
35782,0.3146349046810759
35783,0.6368266982239191
35784,0.23908784512965742
35785,0.38101654947155505
35786,0.6532443966460765
35787,0.41775693837763844
35788,0.5316826055914275
35789,0.2495093072838225
35790,0.06566261360333388
35791,0.2920975976133166
35792,0.09828638373342181
35793,0.48450180752596567
35794,0.35003814442690695
35795,0.7470360860364433
35796,0.7307989672983799
35797,0.1663294648548642
35798,0.6894883479073858
35799,0.15171639794297706
35800,0.4610578149972597
35801,0.44680966558263363
35802,0.3952309814093694
35803,0.587254549408129
35804,0.29302647262889364
35805,0.4291815773963237
35806,0.4486361996206941
35807,0.16547706408828508
35808,0.4934688175858978
35809,0.4914482703800437
35810,0.19780519983878914
35811,0.30226019504018353
35812,0.05215796872125658
35813,0.29203734496197464
35814,0.7308539812072815
35815,0.49984990690963615
35816,0.2536902854001968
35817,0.23769170335762113
35818,0.3268621233066808
35819,0.683876612881077
35820,0.6482711738303302
35821,0.39074184645817395
35822,0.20196657007812555
35823,0.2331122160647656
35824,0.41232041351666704
35825,0.7402390632313262
35826,0.6465526301842179
35827,0.7437036250390362
35828,0.5000778673780925
35829,0.1745459579115261
35830,0.5129112014703272
35831,0.6784986465861705
35832,0.44494685185113786
35833,0.5371606108814599
35834,0.704590858501187
35835,0.40842107619251866
35836,0.19144792459176407
35837,0.18377959594430981
35838,0.275000225832474
35839,0.6039235776091231
35840,0.6345588941324065
35841,0.49199346646269854
35842,0.7312248508577074
35843,0.22177892678453992
35844,0.5678779467576422
35845,0.1384086296575169
35846,0.4404441015676045
35847,0.5402528755458357
35848,0.20711165533800052
35849,0.3663821096602332
35850,0.5576092438731631
35851,0.2434773049825553
35852,0.34144630264878173
35853,0.4833183173887024
35854,0.5975901795298535
35855,0.40853223793300303
35856,0.5626826669390769
35857,0.40325586054429297
35858,0.6630912740864059
35859,0.5069147127386453
35860,0.11552377918393585
35861,0.5262443423211313
35862,0.667904588815608
35863,0.3731679657686061
35864,0.5268675257977574
35865,0.35706106595942866
35866,0.6361748952245805
35867,0.37699284405080524
35868,0.7064114313494874
35869,0.4106839952434793
35870,0.41116037865529587
35871,0.26337501473892183
35872,0.43843276998116226
35873,0.536764917232964
35874,0.2774666231149776
35875,0.21011480036790328
35876,0.45397106765583994
35877,0.575145965393588
35878,0.8035522351379752
35879,0.8301022422662743
35880,0.32067570790175404
35881,0.02677808006546417
35882,0.21175787571524268
35883,0.5261099922235675
35884,0.5264428600337517
35885,0.527124426312714
35886,0.3303647737559626
35887,0.1921593266228358
35888,0.28432603901256054
35889,0.277713907269927
35890,0.33511890058614563
35891,0.5034006257777935
35892,0.550378711590252
35893,0.4903918764717364
35894,0.3378887259374937
35895,0.2948245757596391
35896,0.4810020664690091
35897,0.4174118089573651
35898,0.29337443450819545
35899,0.5034631200759533
35900,0.4020056234934811
35901,0.5192261977614832
35902,0.6536005510290959
35903,0.4889538262706447
35904,0.25471018769843445
35905,0.5926325537043707
35906,0.48371288526549844
35907,0.5564334252537005
35908,0.7717456414702312
35909,0.2684619224960876
35910,0.49036902414126177
35911,0.4952197900538838
35912,0.18337319311707365
35913,0.2818960515023246
35914,0.40116130879241496
35915,0.33758979733208744
35916,0.5744837343496111
35917,0.17367609224944722
35918,0.692034863532803
35919,0.7612910763031902
35920,0.555104118998551
35921,0.3125393255328119
35922,0.6355221198032363
35923,0.21851850208286663
35924,0.5206953844811837
35925,0.4681138348209851
35926,0.509660496730807
35927,0.10026689588673435
35928,0.26756660535935917
35929,0.23908789969668975
35930,0.3100055230959989
35931,0.41855534915013604
35932,0.25561833953178076
35933,0.533174312842955
35934,0.6784564781901159
35935,0.3450446091498564
35936,0.6679959173320197
35937,0.3726094875636216
35938,0.8035522351379752
35939,0.39623562404453566
35940,0.21421824352475088
35941,0.6075730510407886
35942,0.21832176865785036
35943,0.1325759093358819
35944,0.3579497345711641
35945,0.09206001501683546
35946,0.37942647474437247
35947,0.5275527104006058
35948,0.7147633223287424
35949,0.22988259333018052
35950,0.21276866287733856
35951,0.5982490731666449
35952,0.5279020131124763
35953,0.647429801074111
35954,0.17429292585781747
35955,0.7099293622346511
35956,0.2619595127260895
35957,0.4190216281210052
35958,0.1650965590129371
35959,0.21412286818965276
35960,0.7494081491822858
35961,0.28931609111081624
35962,0.5052949001215888
35963,0.47599354743776984
35964,0.1857827081773444
35965,0.44525298690576137
35966,0.5167080563970478
35967,0.5295853351678816
35968,0.4871363049026441
35969,0.3639094966811166
35970,0.44296077220101554
35971,0.28466186894184314
35972,0.18584419182885561
35973,0.19021200373595198
35974,0.5431930453125179
35975,0.036503034490790794
35976,0.714312951203909
35977,0.2719807349134487
35978,0.7719010960300199
35979,0.5445951891483446
35980,0.45047424696900873
35981,0.5636584488929012
35982,0.43750652960102565
35983,0.44011917643737825
35984,0.4914482703800437
35985,0.639728271230805
35986,0.14827601317202743
35987,0.6464795494221489
35988,0.6846831949721324
35989,0.341094789634672
35990,0.48437380366474014
35991,0.46945012037710554
35992,0.7109128635841168
35993,0.19204297669247003
35994,0.4818609618374268
35995,0.5007283739942934
35996,0.18912442681726035
35997,0.4914482703800437
35998,0.22821109528960487
35999,0.03944409641239449
36000,0.36338439853686566
36001,0.3519127835076731
36002,0.23028460952693247
36003,0.3188459653901333
36004,0.41891768629560505
36005,0.3554260309510775
36006,0.39645935721493014
36007,0.3413088842145784
36008,0.3028457074996909
36009,0.5209527337809992
36010,0.784055159770709
36011,0.4553313278385435
36012,0.15447000596953295
36013,0.8878972154458701
36014,0.3943297086302936
36015,0.18875799641604077
36016,0.7041179267489079
36017,0.4079056190012796
36018,0.1663895588677116
36019,0.29132869472852296
36020,0.6682431710541344
36021,0.42703555499717505
36022,0.2895169107991338
36023,0.798315637928151
36024,0.16803761062057473
36025,0.261535860791697
36026,0.038279591708070757
36027,0.6709228345671482
36028,0.5391879527180686
36029,0.30962992891045144
36030,0.5237525342341173
36031,0.3757583239669627
36032,0.21554088597714835
36033,0.10628948249370622
36034,0.27086655134571724
36035,0.30032319441198313
36036,0.1971921475915852
36037,0.506062892890627
36038,0.2825037511790687
36039,0.31733379889167435
36040,0.5968603393385284
36041,0.30226019504018353
36042,0.2597779096650935
36043,0.38072246255614656
36044,0.4803195708374815
36045,0.21765787760801542
36046,0.24654988866542438
36047,0.15213283249997725
36048,0.6563085588436587
36049,0.38872837731545185
36050,0.3172179644173392
36051,0.5177515544471507
36052,0.12893002722140365
36053,0.49199346646269854
36054,0.18511414773489757
36055,0.16662824546509172
36056,0.15432953455874815
36057,0.18468714834703456
36058,0.3024097165700852
36059,0.29450178553978285
36060,0.2748997680378416
36061,0.20173065980627633
36062,0.2954922726641044
36063,0.23979364142493967
36064,0.5962004226793995
36065,0.7244607659841084
36066,0.8927430588638852
36067,0.253023977885028
36068,0.8481201128696902
36069,0.7635728282952715
36070,0.6961093564637412
36071,0.4508373843259361
36072,0.4614473617466335
36073,0.5512434436602296
36074,0.17976809817254105
36075,0.3945781622815121
36076,0.46827457657240024
36077,0.4066197284578746
36078,0.29136960503596376
36079,0.3319184286200041
36080,0.37499386435537146
36081,0.20780795645275357
36082,0.571434651561863
36083,0.20547357606798286
36084,0.2507289752585519
36085,0.7495646228462128
36086,0.4266317505268501
36087,0.4557322965571945
36088,0.21007012234177894
36089,0.26085879144488705
36090,0.6436305799490549
36091,0.3152994830525374
36092,0.4311713199012089
36093,0.48440016192291385
36094,0.6977954316320488
36095,0.7242790466127834
36096,0.20250561134365122
36097,0.287242118014306
36098,0.41106328194368325
36099,0.16183691006563414
36100,0.6175192550555543
36101,0.27293206319920527
36102,0.38431905502514346
36103,0.2785406353752737
36104,0.11158509221659879
36105,0.621029351133193
36106,0.18322171655723782
36107,0.15976065542266066
36108,0.17041060153528442
36109,0.3548848701143593
36110,0.5069277078504365
36111,0.2903554476976842
36112,0.6137311979065931
36113,0.1273551772970918
36114,0.0813004587872138
36115,0.3664538841068068
36116,0.5253726822706041
36117,0.5149591633199844
36118,0.22026602469149825
36119,0.5253205050419102
36120,0.6656948719818476
36121,0.4702849182726848
36122,0.4493628595128262
36123,0.36617843660037647
36124,0.21744840478094013
36125,0.7009636752319632
36126,0.25645899320963583
36127,0.24370087569455282
36128,0.17938806761424392
36129,0.6795425443756468
36130,0.5469546070630543
36131,0.20668020859685998
36132,0.5587880726643781
36133,0.5498401622249013
36134,0.3296209393851149
36135,0.20080774220218456
36136,0.16274908591900386
36137,0.2625283368130255
36138,0.31611753275378124
36139,0.3018503913864508
36140,0.475569088716075
36141,0.4206073773335566
36142,0.03942978035445333
36143,0.2959175128219185
36144,0.2004613029401439
36145,0.780671773509803
36146,0.46218199395067844
36147,0.3669040761509999
36148,0.2689167456315356
36149,0.7070693661028125
36150,0.2394420060675465
36151,0.0199390242216989
36152,0.19042223065666158
36153,0.38057562719512755
36154,0.23606788473149973
36155,0.23261658717488168
36156,0.05537683315036374
36157,0.2644653949321284
36158,0.25840010704523403
36159,0.3133438611660341
36160,0.10570907916811297
36161,0.11119870694866685
36162,0.43134207326355367
36163,0.0868494064244248
36164,0.23525701407716124
36165,0.31490679461748555
36166,0.5303253429913315
36167,0.37071807587417294
36168,0.3866356009439354
36169,0.37660377731127714
36170,0.38626079471314895
36171,0.5620593077063709
36172,0.6738939813268062
36173,0.45237851149402775
36174,0.4914482703800437
36175,0.16556997339010757
36176,0.4914482703800437
36177,0.6146210461807031
36178,0.2836726590724002
36179,0.593918759614542
36180,0.5889169746177004
36181,0.08445608420764861
36182,0.251653190932202
36183,0.7347187258693372
36184,0.4938148717267969
36185,0.693112534057976
36186,0.13269461367428712
36187,0.7411146236182318
36188,0.2562646091023472
36189,0.11802316933263225
36190,0.43370142333866246
36191,0.359468929447207
36192,0.6492116943260906
36193,0.28646410487040136
36194,0.4409005934305305
36195,0.6140665101272339
36196,0.1817284265165814
36197,0.403879840621267
36198,0.20807525533583895
36199,0.044281257672865414
36200,0.45156124901234257
36201,0.6099411863772681
36202,0.3699976589893304
36203,0.03891216454984762
36204,0.4610301249265558
36205,0.6660464886744324
36206,0.3873153133649956
36207,0.4111936596683386
36208,0.6208988399993434
36209,0.21880227042633862
36210,0.4412226562604554
36211,0.36049057887022684
36212,0.1878325122467127
36213,0.19416339443823064
36214,0.10380167933448547
36215,0.4773262387069337
36216,0.42441826209121497
36217,0.17991349229014814
36218,0.06570709744429952
36219,0.6624606930507216
36220,0.4692632054911562
36221,0.38018390249106937
36222,0.32357427245999976
36223,0.33001500446979215
36224,0.4386933645639485
36225,0.0199390242216989
36226,0.44945602942991875
36227,0.2706755109221622
36228,0.6882502644814104
36229,0.4281695789394742
36230,0.3943627475593701
36231,0.19513492883592976
36232,0.7252229494124364
36233,0.4473269934558655
36234,0.21832748537794847
36235,0.5067200030239039
36236,0.30014149683273733
36237,0.3740193751997182
36238,0.5150462169255149
36239,0.5552095258509891
36240,0.6517887464852767
36241,0.42002081743476727
36242,0.26250921172293434
36243,0.7153828224331044
36244,0.5556310481299823
36245,0.8035008526758333
36246,0.5653937265657623
36247,0.5653086471445317
36248,0.3411144107861137
36249,0.4473269934558655
36250,0.29660831624741596
36251,0.20903709101472573
36252,0.09473131290593315
36253,0.310446608215753
36254,0.5742437714112426
36255,0.5321095398171114
36256,0.4332389360603358
36257,0.32801750503352417
36258,0.1637510480028863
36259,0.3057180153016717
36260,0.5167700191087814
36261,0.6602357818358823
36262,0.16439241829315793
36263,0.6257793517291267
36264,0.5062951021433159
36265,0.5716775063641522
36266,0.48902146333721247
36267,0.4495783969353282
36268,0.6486567238336347
36269,0.40614068696382355
36270,0.6006096695465309
36271,0.6543334366543475
36272,0.35247126453364463
36273,0.3425028218126324
36274,0.8546122563805473
36275,0.682932992215795
36276,0.3127127255535022
36277,0.4176648502486257
36278,0.5363859902642912
36279,0.7822838123148889
36280,0.28068050603123273
36281,0.2373000863280627
36282,0.1667832862724203
36283,0.3255023366987552
36284,0.8347095813168441
36285,0.4142451517853299
36286,0.7733177568452971
36287,0.2692706124551564
36288,0.7339465869325882
36289,0.5349539076199207
36290,0.7286664826009323
36291,0.4577474809018042
36292,0.3199810491109423
36293,0.5480893013251243
36294,0.25471018769843445
36295,0.5875869899451416
36296,0.46827457657240024
36297,0.2154593844442673
36298,0.16120943506649812
36299,0.7054176760310676
36300,0.46408578444779597
36301,0.4014545514604901
36302,0.24343213035584477
36303,0.6916444079975962
36304,0.2679552910445988
36305,0.405961566911479
36306,0.3784298504623754
36307,0.27467543262680727
36308,0.2251673414524289
36309,0.5360022455772477
36310,0.4514526085608244
36311,0.42547381424575453
36312,0.38072246255614656
36313,0.09631401625698773
36314,0.4914482703800437
36315,0.2559840350944051
36316,0.2833853427598716
36317,0.562320928889047
36318,0.5779975760854182
36319,0.46482845175018594
36320,0.31766520969373824
36321,0.6427678607832913
36322,0.23016823908600986
36323,0.6522135758183802
36324,0.45687193712227536
36325,0.16444669970846493
36326,0.22630238752667883
36327,0.6981168289719691
36328,0.4374546819918548
36329,0.7038248998287338
36330,0.06555743484367825
36331,0.7588471459036111
36332,0.5612585619808578
36333,0.2404553449228308
36334,0.3189898295128953
36335,0.048885066721285016
36336,0.08491661654992994
36337,0.5315160514338945
36338,0.34282756232305794
36339,0.38420793092426964
36340,0.4508332145489289
36341,0.39382951446361675
36342,0.12535437791629495
36343,0.2507454273021926
36344,0.21175787571524268
36345,0.6203380595309294
36346,0.18765004362073678
36347,0.4177250540261201
36348,0.3813377610202593
36349,0.22272581898630325
36350,0.3554260309510775
36351,0.2903554476976842
36352,0.47636004447662866
36353,0.6982289086035066
36354,0.7275253687051193
36355,0.3974385271223971
36356,0.1453492793201282
36357,0.45692151191225944
36358,0.5402008667194612
36359,0.5510255269291845
36360,0.290095804544716
36361,0.6153624196629747
36362,0.525052238860172
36363,0.26841009730223286
36364,0.16547706408828508
36365,0.37244525061202305
36366,0.261346362679557
36367,0.3192507793879838
36368,0.735631869969923
36369,0.698685852316678
36370,0.4563990921452064
36371,0.06654881674054587
36372,0.35105156437591684
36373,0.23405858448612485
36374,0.1709864047274101
36375,0.7983328544739402
36376,0.3952466097105507
36377,0.3610681397546883
36378,0.3396700502541715
36379,0.27227682390191554
36380,0.5712160051653107
36381,0.3233575566458609
36382,0.6662841259253416
36383,0.7896617888968885
36384,0.21477098423169175
36385,0.5942842872628712
36386,0.282517374294522
36387,0.42202512089529115
36388,0.16315621308873593
36389,0.5037232390895799
36390,0.40555160300811555
36391,0.5945672389619164
36392,0.8399250323149668
36393,0.5322893536238877
36394,0.1690171036623855
36395,0.4669509222035709
36396,0.5742437714112426
36397,0.5413221404233068
36398,0.4199650841907741
36399,0.04855948667934994
36400,0.5529603280886761
36401,0.4811769337034603
36402,0.7244637581426973
36403,0.33945369563271927
36404,0.6493088253822736
36405,0.26931566404524193
36406,0.6157061590175434
36407,0.3103188524397911
36408,0.25209214852756295
36409,0.39143301970044636
36410,0.27293206319920527
36411,0.21175787571524268
36412,0.6108711311016243
36413,0.2558237709444035
36414,0.5304881108380852
36415,0.04521141665216727
36416,0.3785480105465824
36417,0.16120922421771694
36418,0.6255974718385229
36419,0.30608391319424516
36420,0.2052312019137268
36421,0.5742780188757229
36422,0.3535150324561801
36423,0.4006632442321996
36424,0.2283995535263175
36425,0.49603807662017113
36426,0.5644045115316935
36427,0.19204297669247003
36428,0.3530582533338067
36429,0.6128762581264882
36430,0.1145655010298118
36431,0.07205977866460322
36432,0.6718697661153425
36433,0.6021205483205119
36434,0.6180197291765984
36435,0.4579464526612675
36436,0.21175787571524268
36437,0.535906523123077
36438,0.15552629686059224
36439,0.5669163546632666
36440,0.33451133286497114
36441,0.3667465762642985
36442,0.3212799313798114
36443,0.5535914002039656
36444,0.49122378521141763
36445,0.61163326335452
36446,0.27720230309331445
36447,0.5046441840695998
36448,0.32867998873349197
36449,0.1911731825203201
36450,0.373752582058204
36451,0.6436397147231475
36452,0.35913828289216787
36453,0.5063041830518891
36454,0.49043200145352134
36455,0.4750212441996182
36456,0.23237773490673447
36457,0.42472569216356404
36458,0.6825509963068219
36459,0.22867022189359998
36460,0.06608079171557761
36461,0.6139636074364601
36462,0.18087300205992848
36463,0.2450680108135422
36464,0.19285276668830678
36465,0.5574619494494889
36466,0.2234104304850683
36467,0.2502228932305966
36468,0.3532958969268504
36469,0.037790830385010986
36470,0.7255888649484467
36471,0.1222592449003693
36472,0.20446568828009332
36473,0.12564995470941243
36474,0.09856288142575562
36475,0.20477715480106765
36476,0.5317810596166882
36477,0.05520239068979057
36478,0.5402008667194612
36479,0.27086655134571724
36480,0.2622414033613425
36481,0.7172196207758517
36482,0.433645663900658
36483,0.11372694535429227
36484,0.5870440515789835
36485,0.23794431145343597
36486,0.5491827250074751
36487,0.27293206319920527
36488,0.18119911890800597
36489,0.3069619758649904
36490,0.42826008585612346
36491,0.7713602520296755
36492,0.5996285161164048
36493,0.6492001660294973
36494,0.28933413129560315
36495,0.022085939927318735
36496,0.5751994806257208
36497,0.4893751637052967
36498,0.7478845963123867
36499,0.0416005120004573
36500,0.14795427157443622
36501,0.22569169521973603
36502,0.20679508625557125
36503,0.5796761925847926
36504,0.6380754502843127
36505,0.18968891705095073
36506,0.5885661762222417
36507,0.8091142366644752
36508,0.21983815345600355
36509,0.59488107200768
36510,0.15694620490828637
36511,0.4914482703800437
36512,0.12742907572291468
36513,0.5455933046361123
36514,0.2564137188990415
36515,0.2684279710058813
36516,0.5835303389672362
36517,0.3146349046810759
36518,0.6037580304805855
36519,0.4174963924701176
36520,0.5195955074570457
36521,0.4104160885604186
36522,0.5407897247045256
36523,0.6637408079485752
36524,0.6510122662544705
36525,0.22535416462154467
36526,0.2667380129410301
36527,0.44805350573640973
36528,0.27700795548467066
36529,0.4399255388413482
36530,0.2356913108482307
36531,0.4914482703800437
36532,0.29885218444423123
36533,0.28714813516328197
36534,0.7470868577880305
36535,0.37856164526561387
36536,0.8546122563805473
36537,0.1263861556331683
36538,0.6375991899514217
36539,0.17186728554349856
36540,0.559471294967999
36541,0.17566104915714423
36542,0.1977087947935199
36543,0.13758783884449852
36544,0.4905769384101406
36545,0.02061736400561465
36546,0.13179039144252824
36547,0.5633965504745322
36548,0.4194642438827398
36549,0.6348752981677938
36550,0.07309053692706152
36551,0.3687482205593048
36552,0.4290644210434482
36553,0.8927430588638852
36554,0.08025393462111398
36555,0.24113228162250971
36556,0.029522176127885498
36557,0.7265696296348343
36558,0.5148397460565544
36559,0.5587686191012742
36560,0.6093089997693089
36561,0.3954508117154239
36562,0.3383871830315222
36563,0.3434527644964269
36564,0.1586750183056633
36565,0.49933123121357537
36566,0.5414704133906632
36567,0.18440310640040244
36568,0.12913632097453964
36569,0.5505027591447698
36570,0.27293206319920527
36571,0.5454118069961048
36572,0.6085739186680323
36573,0.38055340613620137
36574,0.5454430516609579
36575,0.4920835793765275
36576,0.39206174748112566
36577,0.1704079635318722
36578,0.31335508052509714
36579,0.30927442926703524
36580,0.18846002465839334
36581,0.5824238004013855
36582,0.3987434973249951
36583,0.46330518421457495
36584,0.4120166022337107
36585,0.28137268243383246
36586,0.6914331885402023
36587,0.315166620934872
36588,0.3773779855784992
36589,0.08846721724094998
36590,0.2601671844438632
36591,0.5971307094514673
36592,0.7913617058401038
36593,0.3997926264911757
36594,0.6024486825536456
36595,0.2653210401568859
36596,0.5975277260854553
36597,0.25303802685182625
36598,0.07134948200099249
36599,0.4068210056885464
36600,0.31923815748695517
36601,0.4318328746934855
36602,0.4914482703800437
36603,0.22848128898452422
36604,0.6167242944393045
36605,0.2477233959181976
36606,0.3428874699034592
36607,0.37205440216188046
36608,0.4859234011746356
36609,0.4891021194330975
36610,0.3598871774965402
36611,0.170131876125281
36612,0.33761926429781264
36613,0.1826217586836144
36614,0.2769067613268217
36615,0.14244891851245803
36616,0.48902146333721247
36617,0.23139861033164258
36618,0.3428874699034592
36619,0.4367333466565959
36620,0.048890138149818886
36621,0.8035522351379752
36622,0.30301589592561634
36623,0.61163326335452
36624,0.26559520246624235
36625,0.7124135859697491
36626,0.5197212636573906
36627,0.2551447621419511
36628,0.036503034490790794
36629,0.4420413840581443
36630,0.3146349046810759
36631,0.2968899648475463
36632,0.42296537457862204
36633,0.3469877992665256
36634,0.6917385718116532
36635,0.11935970249405922
36636,0.3300216201069023
36637,0.6062540610326888
36638,0.1018934211613071
36639,0.3704284016831782
36640,0.05510218125753158
36641,0.5782458571867002
36642,0.5872543337649494
36643,0.5641378170613086
36644,0.38235020923403434
36645,0.702154669265087
36646,0.8214704650117218
36647,0.08560846563954258
36648,0.6846132719480389
36649,0.6481957184416964
36650,0.1498534721993698
36651,0.46663470305227267
36652,0.13355642791078645
36653,0.6545868922334601
36654,0.5311115106494518
36655,0.4638881718147644
36656,0.05632477617274115
36657,0.22511014495499956
36658,0.3260893839534666
36659,0.43239240307235405
36660,0.5429959763928053
36661,0.4914482703800437
36662,0.6349608674162126
36663,0.42806400615440104
36664,0.4482600614288504
36665,0.10970379768376805
36666,0.658886123854129
36667,0.2890873442275752
36668,0.47497235987353337
36669,0.38565465959483464
36670,0.18834403909746542
36671,0.6756639911556704
36672,0.583854318196748
36673,0.23450357924692056
36674,0.71661890931248
36675,0.4861709570665477
36676,0.21835874436199298
36677,0.6054638085279466
36678,0.6234365520559563
36679,0.7578395533209463
36680,0.7585072078364092
36681,0.5539144528187752
36682,0.529351678674067
36683,0.5447066890896393
36684,0.4246746163426052
36685,0.45794148030953435
36686,0.4645985888095405
36687,0.40363235262272823
36688,0.16309989053425486
36689,0.31959260452900207
36690,0.20547357606798286
36691,0.44077553408799025
36692,0.31828310403005833
36693,0.1448342013867545
36694,0.10211202273178972
36695,0.5744485187462162
36696,0.2821733815272086
36697,0.38734872747427934
36698,0.24177726355508494
36699,0.33433322326739157
36700,0.41139145192671955
36701,0.4914482703800437
36702,0.3235293602252744
36703,0.8035522351379752
36704,0.28013328810310206
36705,0.6228641444472519
36706,0.36100152978546474
36707,0.3974385271223971
36708,0.5115346427245641
36709,0.8035522351379752
36710,0.5312094021850413
36711,0.08670141931144439
36712,0.3258391935175506
36713,0.44903417324735956
36714,0.07639931723136287
36715,0.5911277970687036
36716,0.16460349005969277
36717,0.08953304924174504
36718,0.8061492312685903
36719,0.05213495752176957
36720,0.7421446463628089
36721,0.051605973225108175
36722,0.11985602773298629
36723,0.19556328740259285
36724,0.48868221011295776
36725,0.4352179853113631
36726,0.2036190206005495
36727,0.42510841699344853
36728,0.07291289876381103
36729,0.6380553458822171
36730,0.08975398663673258
36731,0.3848325319815362
36732,0.1002552325521105
36733,0.5744785602809179
36734,0.7638755070622858
36735,0.4771280941269439
36736,0.5948402672728541
36737,0.4263961387346553
36738,0.3653411177316741
36739,0.46827457657240024
36740,0.4835771289401061
36741,0.5233974587363668
36742,0.5923319258730997
36743,0.6245905256305971
